Year or Period	Unigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1977, 1983]	алехно	Q458216	Руслан Фёдорович Алехно	P569	дата рождения	0	0	1981-10-14	0	0	0
[1970, 1974]	акасак	Q1042002	Акасака	P571	дата основания/создания/возникновения	0	0	1972-01-01	0	0	0
[1970, 1974]	акасак	Q1042002	Акасака	P1619	дата официального открытия	0	0	1972-01-01	0	0	0
[1988, 1995]	алгасово	Q21667769	Алгасово	P17	государство	Россия	0	0	1991-12-25	0	0
2002	алгасово	Q21667769	Алгасово	P131	административно-территориальная единица	Алгасовский сельсовет	0	0	2000-01-01	0	0
2002	алгасово	Q21667769	Алгасово	P1376	является столицей	Алгасовский сельсовет	0	0	2000-01-01	0	0
[1956, 1962]	адолф	Q676044	Адолфу	P571	дата основания/создания/возникновения	0	0	1959-01-01	0	0	0
[2004, 2005]	алексейково	Q576044	Алексейково	P131	административно-территориальная единица	Прудковское сельское поселение	0	0	2004-12-02	0	0
2000	ямышево	Q4537790	Ямышево	P571	дата основания/создания/возникновения	0	0	2000-01-01	0	0	0
[1961, 1966]	акосомбо	Q1282314	Акосомбо	P571	дата основания/создания/возникновения	0	0	1961-01-01	0	0	0
1965	акосомбо	Q1282314	Акосомбо	P1619	дата официального открытия	0	0	1965-01-01	0	0	0
1990	абелардо	Q318546	Абелардо Фернандес	P54	член спортивной команды	Спортинг	0	0	1989-01-01	1994-01-01	0
[2002, 2003]	абелардо	Q318546	Абелардо Фернандес	P54	член спортивной команды	Asturias autonomous football team	0	0	2002-01-01	2002-01-01	0
[2002, 2003]	абелардо	Q318546	Абелардо Фернандес	P54	член спортивной команды	Депортиво Алавес	0	0	2002-01-01	2003-01-01	0
1990	абелардо	Q318546	Абелардо Фернандес	P54	член спортивной команды	Spain national under-20 football team	0	0	1990-01-01	1990-01-01	0
1990	абелардо	Q318546	Абелардо Фернандес	P54	член спортивной команды	молодёжная сборная Испании по футболу	0	0	1990-01-01	1991-01-01	0
[2002, 2003]	абелардо	Q318546	Абелардо Фернандес	P54	член спортивной команды	Барселона	0	0	1994-01-01	2002-01-01	0
1989	авеллин	Q298217	Авеллино	P286	тренер	Сонетти, Недо	0	0	1989-07-01	1990-02-17	0
1989	авеллин	Q298217	Авеллино	P286	тренер	Берселлини, Эудженио	0	0	1987-10-25	1988-06-30	0
1947	ахмеднагар	Q401744	Ахмеднагар	P131	административно-территориальная единица	дивизион Пуна	0	0	1947-08-15	0	0
1969	актюбинец	Q194170	Актобе	P571	дата основания/создания/возникновения	0	0	1967-01-01	0	0	0
2000	айзенах	Q7070	Айзенах	P6	глава правительства	Герхард Шнайдер	0	0	2000-07-01	2006-06-30	0
1945	айзенах	Q7070	Айзенах	P17	государство	гитлеровская Германия	0	0	1933-01-30	1945-05-08	0
1945	айзенах	Q7070	Айзенах	P17	государство	Германия	0	0	1945-05-08	0	0
2008	айзенах	Q7070	Айзенах	P6	глава правительства	Matthias Doht	0	0	2006-07-01	2012-06-30	0
2000	айзенах	Q7070	Айзенах	P131	административно-территориальная единица	Тюрингия	0	0	1998-01-01	0	0
2000	айзенах	Q7070	Айзенах	P131	административно-территориальная единица	Вартбург	0	0	1994-07-01	1998-01-01	0
1992	айзенах	Q1787273	Айзенах	P131	административно-территориальная единица	Эрфурт	0	0	1952-07-25	1990-10-03	0
1992	айзенах	Q1787273	Айзенах	P131	административно-территориальная единица	Тюрингия	0	0	1990-10-03	1994-07-01	0
1992	айзенах	Q7070	Айзенах	P6	глава правительства	Joachim Klapczynski	0	0	1974-06-19	1990-04-20	0
[1970, 1971]	атлантология	Q4180556	Жиров, Николай Феодосьевич	P570	дата смерти	0	0	1970-01-01	0	0	0
2000	айслебен	Q484870	Лютерштадт-Айслебен	P131	административно-территориальная единица	Айслебен	0	0	1950-07-01	1994-07-01	0
2000	айслебен	Q1787278	Айслебен	P131	административно-территориальная единица	Саксония-Анхальт	0	0	1950-07-01	1952-07-25	0
2000	айслебен	Q484870	Лютерштадт-Айслебен	P131	административно-территориальная единица	Саксония-Анхальт	0	0	1947-07-01	1950-07-01	0
[1960, 1968]	аппельбаум	Q233479	Энн Аппельбаум	P569	дата рождения	0	0	1964-07-25	0	0	0
[1988, 1995]	арнонкур	Q78526	Николаус Арнонкур	P166	полученные награды	премия Леони Соннинг	0	0	0	0	1993-01-01
2004	арнонкур	Q78526	Николаус Арнонкур	P166	полученные награды	Премия Эрнста фон Сименса	0	0	0	0	2002-01-01
[2006, 2008]	аваруить	Q2622391	Аваруит	P579	IMA-статус	унаследованный минерал	0	0	2007-01-01	0	0
1973	ямит	Q1681445	Ямит	P571	дата основания/создания/возникновения	0	0	1973-01-01	0	0	0
[1963, 1964]	амонь	Q18765254	Амонь	P131	административно-территориальная единица	Хомутовский район	0	0	1928-07-30	1963-02-01	0
[2004, 2005]	амонь	Q18765254	Амонь	P131	административно-территориальная единица	Хомутовский район	0	0	1966-12-30	2004-10-20	0
[2004, 2005]	амонь	Q18765254	Амонь	P131	административно-территориальная единица	Калиновский сельсовет	0	0	2004-10-21	0	0
[2003, 2007]	агеево	Q15622960	Агеево	P131	административно-территориальная единица	Шишовское сельское поселение	0	0	2006-01-01	0	0
[2003, 2007]	агеево	Q15349890	Агеево	P131	административно-территориальная единица	Озерницкое сельское поселение	0	0	2006-01-01	0	0
1943	ясеновац	Q155032	Ясеновац	P571	дата основания/создания/возникновения	0	0	1941-08-01	0	0	0
[2006, 2007]	аврич	Q952181	Эврич, Пол	P570	дата смерти	0	0	2006-02-16	0	0	0
[1989, 1999]	ангушт	Q2558097	Ангушт	P571	дата основания/создания/возникновения	0	0	1993-01-01	0	0	0
[1989, 1999]	ангушт	Q3505969	Ангушт	P571	дата основания/создания/возникновения	0	0	1993-01-01	0	0	0
1996	асприн	Q976059	Роберт Линн Асприн	P569	дата рождения	0	0	1946-06-28	0	0	0
1982	арчвадзе	Q3652547	Арчвадзе, Тенгиз Григорьевич	P166	полученные награды	Государственная премия СССР	0	0	0	0	1981-01-01
1982	арчвадзе	Q3652547	Арчвадзе, Тенгиз Григорьевич	P569	дата рождения	0	0	1932-08-03	0	0	0
[2005, 2008]	амакус	Q452634	Амакуса	P571	дата основания/создания/возникновения	0	0	2006-03-27	0	0	0
[1961, 1967]	янкул	Q561696	Янкулов, Стоян	P569	дата рождения	0	0	1966-09-10	0	0	0
[2001, 2006]	янино	Q19935707	Янино	P131	административно-территориальная единица	Ильинское сельское поселение	0	0	2005-01-01	0	0
[1957, 1960]	янушполь	Q2670459	Иванополь	P131	административно-территориальная единица	Чудновский район	0	0	1957-01-01	0	0
1924	янушполь	Q2670459	Иванополь	P131	административно-территориальная единица	Житомирский уезд	0	0	1795-01-01	1923-01-01	0
1928	айгестан	Q2667073	Айгестан	P131	административно-территориальная единица	Армянская область	0	0	1828-03-21	1840-04-09	0
1950	алференко	Q4063108	Алференко, Геннадий Петрович	P569	дата рождения	0	0	1948-12-15	0	0	0
[1966, 1970]	арыстанов	Q4071069	Арыстанов, Аркен Кенесбекович	P569	дата рождения	0	0	1966-03-07	0	0	0
[2002, 2007]	якумо	Q1354242	Якумо	P131	административно-территориальная единица	Округ Футами	0	0	2005-10-01	0	0
[2002, 2007]	якумо	Q1354242	Якумо	P527	состоит из	Kumaishi	0	0	2005-10-01	0	0
[1988, 1994]	армза	Q4072227	Атомредметзолото	P571	дата основания/создания/возникновения	0	0	1991-01-01	0	0	0
1939	апышков	Q4068342	Апышков, Владимир Петрович	P570	дата смерти	0	0	1939-05-13	0	0	0
1935	агадырь	Q4056543	Агадырь	P571	дата основания/создания/возникновения	0	0	1935-01-01	0	0	0
[1994, 1998]	ауро	Q18014853	Ауро	P569	дата рождения	0	0	1996-01-23	0	0	0
[1969, 1973]	алекн	Q211408	Виргилиюс Алекна	P569	дата рождения	0	0	1972-02-13	0	0	0
1950	армитаж	Q2862279	Армитаж	P1619	дата официального открытия	0	0	1900-06-02	0	0	0
1959	ярмолинец	Q4538663	Ярмолинец, Вадим Александрович	P569	дата рождения	0	0	1958-03-12	0	0	0
2006	акерлоф	Q222541	Джордж Акерлоф	P166	полученные награды	Глобальная экономическая премия	0	0	0	0	2006-01-01
[2001, 2009]	акерлоф	Q222541	Джордж Акерлоф	P166	полученные награды	премия Шведского национального банка по экономическим наукам памяти Альфреда Нобеля	0	0	0	0	2001-01-01
2004	айенгар	Q557185	Б. К. С. Айенгар	P166	полученные награды	Падма Бхушан	0	0	0	0	2002-01-01
2009	аршавин	Q47230	Андрей Сергеевич Аршавин	P54	член спортивной команды	Зенит	0	0	1999-01-01	2009-01-01	0
[2000, 2009]	аршавин	Q47230	Андрей Сергеевич Аршавин	P54	член спортивной команды	Зенит-2 (футбольный клуб)	0	0	1999-01-01	2000-01-01	0
[2000, 2009]	аршавин	Q47230	Андрей Сергеевич Аршавин	P54	член спортивной команды	молодёжная сборная России по футболу	0	0	2001-01-01	2003-01-01	0
2009	аршавин	Q47230	Андрей Сергеевич Аршавин	P54	член спортивной команды	Арсенал	0	0	2009-01-01	2013-01-01	0
[2000, 2009]	аршавин	Q47230	Андрей Сергеевич Аршавин	P54	член спортивной команды	сборная России по футболу	0	0	2002-01-01	2012-01-01	0
[1998, 2000]	аргерих	Q156810	Марта Аргерих	P166	полученные награды	премия Konex	0	0	0	0	1999-01-01
2002	ананенков	Q4064775	Ананенков, Александр Георгиевич	P569	дата рождения	0	0	1952-05-13	0	0	0
1939	актей	Q4060089	Актея	P577	дата публикации	0	0	1839-01-01	0	0	0
1992	айдаред	Q494432	Айдаред	P580	дата начала	0	0	1942-01-01	0	0	0
[1958, 1966]	агджабеди	Q1983875	Агджабеди	P131	административно-территориальная единица	Агдамский район	0	0	1963-01-04	1965-01-06	0
[1958, 1966]	агджабеди	Q1983875	Агджабеди	P131	административно-территориальная единица	Агджабединский район	0	0	1930-08-08	1963-01-04	0
[1958, 1966]	агджабеди	Q1983875	Агджабеди	P131	административно-территориальная единица	Агджабединский район	0	0	1965-01-06	0	0
[1958, 1966]	агджабеди	Q1983875	Агджабеди	P31	это частный случай понятия	город	0	0	1962-01-01	0	0
1931	аллеган	Q133860	Аллеган	P571	дата основания/создания/возникновения	0	0	1831-01-01	0	0	0
1942	аглипать	Q981953	Грегорио Аглипай	P570	дата смерти	0	0	1940-09-01	0	0	0
1987	агьея	Q2420084	Агьея	P570	дата смерти	0	0	1987-04-04	0	0	0
[2002, 2007]	ананьевка	Q21635495	Ананьевка	P131	административно-территориальная единица	Ананьевский сельсовет	0	0	2003-12-01	0	0
[1991, 1995]	ямаоко	Q315850	Ямаока, Акира	P2031	начало периода активности	0	0	1991-01-01	0	0	0
1931	ападать	Q617338	Апала	P571	дата основания/создания/возникновения	0	0	1930-01-01	0	0	0
[1958, 1961]	абелль	Q361870	Кьелль Абелль	P166	полученные награды	Датская драматическая премия	0	0	0	0	1958-01-01
[1958, 1961]	абелль	Q361870	Кьелль Абелль	P463	участник организации или клуба	Датская Академия	0	0	1960-01-01	0	0
1999	ансат	Q1416341	Ансат	P606	первый полёт	0	0	1999-08-17	0	0	0
[2003, 2006]	якубовый	Q575406	Якубово	P131	административно-территориальная единица	Пушкинское сельское поселение	0	0	2004-12-02	0	0
[2003, 2007]	анаево	Q4064719	Анаево	P131	административно-территориальная единица	Анаевское сельское поселение	0	0	2005-02-07	0	0
[2003, 2007]	анаево	Q4064719	Анаево	P131	административно-территориальная единица	Зубово-Полянский район	0	0	1928-07-16	2005-02-06	0
1987	аккыз	Q12532496	Аккыз	P570	дата смерти	0	0	1987-01-01	0	0	0
[1976, 1978]	аверно	Q534547	Аверно	P569	дата рождения	0	0	1977-05-09	0	0	0
[1990, 1993]	алистрат	Q942191	Данила Викторович Алистратов	P569	дата рождения	0	0	1990-10-30	0	0	0
[2002, 2006]	аленкино	Q4062106	Аленкино	P131	административно-территориальная единица	Покровское сельское поселение	0	0	2004-12-02	0	0
[2002, 2006]	аленкино	Q4062104	Аленкино	P131	административно-территориальная единица	Сельское поселение Никольское	0	0	2004-12-06	0	0
[2002, 2006]	аленкино	Q4062104	Аленкино	P131	административно-территориальная единица	Кадуйский район	0	0	1927-08-01	2004-12-05	0
[1982, 1983]	яница	Q12299728	Яница	P569	дата рождения	0	0	1982-09-22	0	0	0
[1954, 1957]	агма	Q3461622	Алтайский государственный медицинский университет	P571	дата основания/создания/возникновения	0	0	1954-01-01	0	0	0
[2001, 2005]	албак	Q1027784	Албак	P6	глава правительства	Петру Тибериу Тодя	0	0	2004-01-01	0	0
[1946, 1948]	арнсберг	Q7924	Арнсберг	P31	это частный случай понятия	административный округ Пруссии	0	0	1815-04-30	1946-01-01	0
[1946, 1948]	арнсберг	Q7924	Арнсберг	P131	административно-территориальная единица	провинция Вестфалия	0	0	t	1946-01-01	0
[1946, 1948]	арнсберг	Q7924	Арнсберг	P131	административно-территориальная единица	Северный Рейн-Вестфалия	0	0	1946-01-01	0	0
[1976, 1978]	абетти	Q115071	Абетти	P138	названо в честь	Антонио Абетти	0	0	1976-01-01	0	0
[1976, 1978]	абетти	Q149828	(2646) Абетти	P575	дата открытия	0	0	1977-03-13	0	0	0
2003	атеев	Q4072049	Атеев, Алексей Григорьевич	P569	дата рождения	0	0	1953-08-12	0	0	0
2008	атлетико	Q270995	Атлетико Минейро	P571	дата основания/создания/возникновения	0	0	1908-03-25	0	0	0
[1965, 1969]	альфавиль	Q542688	Альфавиль	P577	дата публикации	0	0	1965-01-01	0	0	0
[1965, 1969]	альфавиль	Q542688	Альфавиль	P166	полученные награды	Золотой медведь	0	0	0	0	1965-01-01
1994	айздердзис	Q4058817	Айздердзис, Андрей Дайнисович	P570	дата смерти	0	0	1994-04-26	0	0	0
[2003, 2004]	алоизио	Q2400390	Алоизио	P54	член спортивной команды	Пари Сен-Жермен	0	0	2001-01-01	2003-01-01	0
1997	алоизио	Q2400390	Алоизио	P54	член спортивной команды	Гуарани	0	0	1996-01-01	1996-01-01	0
[1991, 2000]	алоизио	Q2400390	Алоизио	P54	член спортивной команды	Сент-Этьен	0	0	1999-01-01	2001-01-01	0
1997	алоизио	Q2400390	Алоизио	P54	член спортивной команды	Гуарани	0	0	1997-01-01	1997-01-01	0
[2003, 2004]	алоизио	Q2400390	Алоизио	P54	член спортивной команды	Рубин	0	0	2003-01-01	2005-01-01	0
1997	алоизио	Q2400390	Алоизио	P54	член спортивной команды	Гояс	0	0	1997-01-01	1999-01-01	0
1997	алоизио	Q2400390	Алоизио	P54	член спортивной команды	Фламенго	0	0	1994-01-01	1996-01-01	0
2008	агалатово	Q2034325	Агалатово	P131	административно-территориальная единица	Агалатовское сельское поселение	0	0	2006-01-01	0	0
[2004, 2008]	алуноген	Q420958	Алуноген	P579	IMA-статус	вспомогательный статус: опубликован до 1959 года	0	0	1832-01-01	2007-01-01	0
[2004, 2008]	алуноген	Q420958	Алуноген	P579	IMA-статус	унаследованный минерал	0	0	2007-01-01	0	0
1954	алма-ата	Q35493	Алма-Ата	P131	административно-территориальная единица	Российская империя	0	0	1854-01-01	1865-02-11	0
[1999, 2001]	алма-ата	Q24360	Алма-Ата	P571	дата основания/создания/возникновения	0	0	2000-01-01	0	0	0
1954	алма-ата	Q35493	Алма-Ата	P571	дата основания/создания/возникновения	0	0	1854-01-01	0	0	0
[2004, 2008]	агбар	Q336246	Агбар	P1619	дата официального открытия	0	0	2005-06-01	0	0	0
[2004, 2008]	агбар	Q336246	Агбар	P571	дата основания/создания/возникновения	0	0	2004-01-01	0	0	0
1984	андреу	Q503485	Андреу	P569	дата рождения	0	0	1983-06-17	0	0	0
[2003, 2004]	андреу	Q503485	Андреу	P54	член спортивной команды	Барселона Б	0	0	2003-01-01	2005-01-01	0
[2004, 2009]	ахмадинеджад	Q34448	Махмуд Ахмадинежад	P39	занимаемая должность	президент Ирана	0	0	2005-08-03	2013-08-03	0
[2004, 2009]	ахмадинеджад	Q34448	Махмуд Ахмадинежад	P39	занимаемая должность	мэр Тегерана	0	0	2003-05-20	2005-06-28	0
[2004, 2005]	алушково	Q4063080	Алушково	P131	административно-территориальная единица	Волоедовское сельское поселение	0	0	2004-12-02	0	0
[1978, 1981]	янас	Q711084	Янас, Павел	P54	член спортивной команды	Легия	0	0	1978-01-01	1982-01-01	0
[1968, 1969]	аверна	Q1161045	Аверн	P131	административно-территориальная единица	Сена и Уаза	0	0	1790-03-04	1968-01-01	0
[1968, 1969]	аверна	Q1161045	Аверн	P131	административно-территориальная единица	Валь-д’Уаз	0	0	1968-01-01	0	0
1932	ацюковский	Q4073324	Ацюковский, Владимир Акимович	P569	дата рождения	0	0	1930-06-16	0	0	0
[2002, 2003]	арау	Q603271	Арау	P286	тренер	Rolf Fringer	0	0	2000-05-01	2002-05-01	0
[1978, 1982]	арау	Q603271	Арау	P118	выступает в лиге	Чемпионат Швейцарии по футболу	0	0	1981-01-01	2010-01-01	0
1934	яньшоу	Q1027311	Яньшоу	P131	административно-территориальная единица	провинция Гирин	0	0	1912-01-01	1932-03-08	0
1934	яньшоу	Q1027311	Яньшоу	P131	административно-территориальная единица	провинция Гирин	0	0	1932-03-09	1934-11-30	0
1934	яньшоу	Q1027311	Яньшоу	P131	административно-территориальная единица	провинция Биньцзян	0	0	1934-12-01	1945-09-02	0
[1978, 1979]	ауриха	Q896926	Аурих	P131	административно-территориальная единица	Нижняя Саксония	0	0	1946-01-01	1978-01-01	0
[1978, 1979]	ауриха	Q896926	Аурих	P576	дата прекращения существования	0	0	1978-01-01	0	0	0
[1956, 1960]	афтальон	Q1345673	Альбер Афтальон	P570	дата смерти	0	0	1956-12-06	0	0	0
[2004, 2006]	андрейцевый	Q31465774	Андрейцево	P131	административно-территориальная единица	Муниципальное образование Пенкинское	0	0	2005-05-11	0	0
[2004, 2006]	андрейцевый	Q19966020	Андрейцево	P131	административно-территориальная единица	Ильинское сельское поселение	0	0	2005-01-01	0	0
1929	ясиевич	Q4539246	Владимир Евгеньевич Ясиевич	P569	дата рождения	0	0	1929-06-06	0	0	0
2004	ахлебинино	Q19638539	Ахлебинино	P131	административно-территориальная единица	Веденяпинский сельсовет	0	0	2004-11-02	0	0
2004	ахлебинино	Q19638539	Ахлебинино	P131	административно-территориальная единица	Спасский район	0	0	1964-03-03	2004-11-01	0
[2004, 2006]	абдрахманово	Q19810754	Абдрахманово	P131	административно-территориальная единица	Городское поселение посёлок городского типа Джалиль	0	0	2005-01-31	0	0
[2004, 2006]	абдрахманово	Q19810754	Абдрахманово	P131	административно-территориальная единица	Сармановский район	0	0	1930-08-10	2005-01-31	0
[1974, 1979]	арагуай	Q1768552	Арагуая	P571	дата основания/создания/возникновения	0	0	1978-01-01	0	0	0
1978	ялоу	Q107402	Ялоу, Розалин Сасмен	P166	полученные награды	Нобелевская премия по физиологии и медицине	0	0	0	0	1977-01-01
1978	ялоу	Q107402	Ялоу, Розалин Сасмен	P166	полученные награды	премия Альберта Ласкера за фундаментальные медицинские исследования	0	0	0	0	1976-01-01
[2004, 2005]	ярыгино	Q4539105	Ярыгино	P131	административно-территориальная единица	Никольское сельское поселение	0	0	2004-12-02	0	0
[2004, 2005]	ярыгино	Q4539105	Ярыгино	P131	административно-территориальная единица	Сычёвский район	0	0	1929-10-01	2004-12-01	0
1933	акончать	Q2468192	Акончи	P571	дата основания/создания/возникновения	0	0	1932-04-13	0	0	0
[2001, 2002]	арналь	Q4794419	Арналь	P54	член спортивной команды	Леганес (футбольный клуб)	0	0	2001-01-01	2002-01-01	0
[2001, 2002]	арналь	Q4794419	Арналь	P54	член спортивной команды	Эспаньол Б	0	0	1999-01-01	2001-01-01	0
[2001, 2005]	алешинка	Q4063830	Алёшинка	P576	дата прекращения существования	0	0	2001-01-01	0	0	0
[1972, 1974]	аллал	Q2639458	Мохамед Аллалу	P569	дата рождения	0	0	1973-09-28	0	0	0
[2005, 2007]	алтен	Q275909	Алтен	P6	глава правительства	Bert Berghoef	0	0	2005-10-01	2017-01-01	0
[1961, 1965]	алькатраз	Q131354	Алькатрас	P466	обитатель	Alcatraz Federal Penitentiary	0	0	1934-08-11	1963-03-21	0
[1961, 1965]	алькатраз	Q131354	Алькатрас	P366	используется как/для/в	federal prison	0	0	1934-08-11	1963-03-21	0
1934	аусбург	Q2749	Аугсбург	P17	государство	гитлеровская Германия	0	0	1933-01-30	1945-05-08	0
1934	аусбург	Q2749	Аугсбург	P17	государство	Веймарская республика	0	0	1919-11-09	1933-01-29	0
[2001, 2006]	астапкович	Q4071559	Астапковичи	P131	административно-территориальная единица	Астапковичское сельское поселение	0	0	2004-12-02	0	0
[1971, 1972]	амблер	Q602422	Амблер	P571	дата основания/создания/возникновения	0	0	1971-03-26	0	0	0
[1946, 1950]	аккон	Q126084	Акко	P17	государство	Британский мандат в Палестине	0	0	1920-01-01	1948-05-14	0
[2001, 2003]	аккон	Q126084	Акко	P1435	статус наследия	всемирное наследие	0	0	2001-01-01	0	0
[1946, 1950]	аккон	Q126084	Акко	P131	административно-территориальная единица	Израиль	0	0	1948-05-14	1957-01-01	0
[1946, 1950]	аккон	Q126084	Акко	P17	государство	Израиль	0	0	1948-05-14	0	0
1955	азаро	Q260054	Кэтрин Азаро	P569	дата рождения	0	0	1955-11-06	0	0	0
2001	азаро	Q260054	Кэтрин Азаро	P166	полученные награды	премия «Небьюла» за лучший роман	0	0	0	0	2001-01-01
1985	алчагиров	Q4063211	Алчагиров, Али Магомедович	P54	член спортивной команды	Спартак-Нальчик	0	0	1982-01-01	1984-01-01	0
1991	алчагиров	Q4063211	Алчагиров, Али Магомедович	P54	член спортивной команды	Алания	0	0	1991-01-01	1995-01-01	0
[1987, 1989]	алчагиров	Q4063211	Алчагиров, Али Магомедович	P54	член спортивной команды	Спартак	0	0	1988-01-01	1988-01-01	0
[2001, 2005]	алчагиров	Q4063211	Алчагиров, Али Магомедович	P54	член спортивной команды	Алания	0	0	2000-01-01	2001-01-01	0
1991	алчагиров	Q4063211	Алчагиров, Али Магомедович	P54	член спортивной команды	Динамо (Минск)	0	0	1989-01-01	1990-01-01	0
[1962, 1965]	авдошкин	Q4055588	Авдошкин, Семён Егорович	P570	дата смерти	0	0	1963-03-09	0	0	0
1959	азатамарт	Q16365324	Азатамарт	P571	дата основания/создания/возникновения	0	0	1909-06-10	0	0	0
2004	ярошик	Q454196	Иржи Ярошик	P54	член спортивной команды	Спарта	0	0	1996-01-01	2003-01-01	0
[1997, 1998]	ярошик	Q454196	Иржи Ярошик	P54	член спортивной команды	молодёжная сборная Чехии по футболу	0	0	1997-01-01	2000-01-01	0
[1997, 1998]	ярошик	Q454196	Иржи Ярошик	P54	член спортивной команды	Слован	0	0	1997-01-01	1999-01-01	0
[2004, 2006]	ярошик	Q454196	Иржи Ярошик	P54	член спортивной команды	Бирмингем Сити	0	0	2005-01-01	2006-01-01	0
[2004, 2006]	ярошик	Q454196	Иржи Ярошик	P54	член спортивной команды	Челси	0	0	2005-01-01	2005-01-01	0
2004	ярошик	Q454196	Иржи Ярошик	P54	член спортивной команды	ЦСКА	0	0	2003-01-01	2005-01-01	0
[2004, 2006]	ярошик	Q454196	Иржи Ярошик	P54	член спортивной команды	Челси	0	0	2005-01-01	2006-01-01	0
[1997, 1998]	ярошик	Q454196	Иржи Ярошик	P54	член спортивной команды	Молодёжная сборная Чехии по футболу	0	0	1997-01-01	1997-01-01	0
[2004, 2006]	ярошик	Q454196	Иржи Ярошик	P54	член спортивной команды	сборная Чехии по футболу	0	0	2000-01-01	2005-01-01	0
1939	атений	Q755356	Атения	P793	ключевое событие	SS Athenia sinking	0	0	0	0	1939-09-03
[2000, 2005]	яшз	Q4418404	Кордиант	P571	дата основания/создания/возникновения	0	0	2002-01-01	0	0	0
[1958, 1961]	ангарок	Q13664125	Ангарка	P571	дата основания/создания/возникновения	0	0	1960-01-01	0	0	0
[1975, 1979]	абвгдейка	Q4053908	АБВГДейка	P580	дата начала	0	0	1975-01-01	0	0	0
[1975, 1979]	абвгдейка	Q4053908	АБВГДейка	P577	дата публикации	0	0	1975-01-01	0	0	0
1964	яббаров	Q4535809	Яббаров, Анатолий Ахмедович	P2031	начало периода активности	0	0	1964-01-01	0	0	0
[2004, 2008]	ащерино	Q19810990	Ащерино	P131	административно-территориальная единица	Хмелёвское сельское поселение	0	0	2005-05-29	0	0
1939	аурелиан	Q4372159	Попа, Аурелиан Октав	P569	дата рождения	0	0	1937-10-10	0	0	0
2007	афонасовый	Q19830287	Афонасово	P131	административно-территориальная единица	Каринское сельское поселение	0	0	2005-05-16	0	0
1989	якубаускас	Q972078	Якубаускас, Сигитас Брониславович	P54	член спортивной команды	Жальгирис	0	0	1978-01-01	1989-01-01	0
1993	якубаускас	Q972078	Якубаускас, Сигитас Брониславович	P54	член спортивной команды	FC Remscheid	0	0	1991-01-01	1993-01-01	0
1923	ялтушок	Q3624222	Ялтушков	P131	административно-территориальная единица	Ялтушковский район	0	0	1923-03-07	1931-02-02	0
1923	ялтушок	Q3624222	Ялтушков	P1376	является столицей	Ялтушковский район	0	0	1923-03-07	1931-02-03	0
[2005, 2006]	языковка	Q21674338	Языковка	P131	административно-территориальная единица	Живайкинское сельское поселение	0	0	2005-05-29	0	0
1962	аккатон	Q338599	Аккатоне	P577	дата публикации	0	0	1961-01-01	0	0	0
1993	аньт	Q609980	Аньту	P131	административно-территориальная единица	Объединённая Восточно-Маньчжурская провинция	0	0	1943-01-01	1945-09-02	0
1993	аньт	Q609980	Аньту	P131	административно-территориальная единица	Цзяньдао	0	0	1934-01-01	1943-01-01	0
1933	яснецкий	Q4539354	Яснецкий, Иван Семёнович	P570	дата смерти	0	0	1883-10-01	0	0	0
[1991, 1993]	авторевю	Q4056424	Авторевю	P571	дата основания/создания/возникновения	0	0	1991-01-01	0	0	0
[1961, 1966]	анденес	Q167305	Анденес	P1376	является столицей	Andenes municipality	0	0	1924-01-01	1964-01-01	0
[1961, 1966]	анденес	Q167305	Анденес	P1376	является столицей	Аннёй	0	0	1964-01-01	0	0
1988	абаренов	Q4054320	Абаренов, Анатолий Анатольевич	P569	дата рождения	0	0	1938-07-10	0	0	0
1989	яньбянь	Q1342211	Яньбянь	P131	административно-территориальная единица	Сикан	0	0	1939-01-01	1949-01-01	0
[1978, 1979]	яньбянь	Q1342211	Яньбянь	P131	административно-территориальная единица	Паньчжихуа	0	0	1978-01-01	0	0
[2002, 2005]	армишев	Q4069616	Армишев, Сергей Николаевич	P54	член спортивной команды	Анжи	0	0	1999-01-01	2004-01-01	0
1976	армишев	Q4069616	Армишев, Сергей Николаевич	P569	дата рождения	0	0	1976-04-29	0	0	0
[2004, 2005]	антушевый	Q4067657	Антушево	P131	административно-территориальная единица	Муниципальное образование «Вожбальское»	0	0	2004-12-06	0	0
[2003, 2006]	акебоно	Q41152	Акэбоно Таро	P106	род занятий	рестлер	0	0	2005-03-31	2017-04-11	0
[1990, 1992]	авей	Q11039891	Авей	P571	дата основания/создания/возникновения	0	0	1990-01-01	0	0	0
[2003, 2007]	анаткас	Q18765288	Анаткасы	P131	административно-территориальная единица	Яндобинское сельское поселение	0	0	2005-01-01	0	0
[2003, 2007]	анаткас	Q18765283	Анаткасы	P131	административно-территориальная единица	Питишевское сельское поселение	0	0	2005-01-01	0	0
[2003, 2007]	анаткас	Q13209417	Анаткасы	P131	административно-территориальная единица	Тораевское сельское поселение	0	0	2005-01-01	0	0
[2003, 2007]	анаткас	Q15205728	Анаткасы	P131	административно-территориальная единица	Кадикасинское сельское поселение	0	0	2005-01-01	0	0
[1997, 1999]	амистад	Q472361	Амистад	P577	дата публикации	0	0	1997-01-01	0	0	0
[1997, 1999]	амистад	Q472361	Амистад	P577	дата публикации	0	0	1998-02-26	0	0	0
